"","OBJECTID","ID","NAME","ALT_NAME","CROSS_ST","LONG_NAME","LABEL","BOROUGH","NGHBHD","ROUTES","TRANSFERS","COLOR","EXPRESS","CLOSED","lng","lat","UNIQUEID"
"3632",363,257,"Lexington Ave","53rd St","53rd St","Lexington Ave / 53rd St (E,V) Manhattan","Lexington Ave / 53rd St (E,V)","Manhattan",NA,"V","E,V,4,6","BLUE-ORANGE","express",NA,-73.9709846389131,40.7583672430501,"0a02313547469094a22f5f1f831fe62b"
"3641",364,70,"Park Pl","Chambers St","Broadway","Park Pl / Chambers St (2,3) Manhattan","Park Pl / Chambers St (2,3)","Manhattan",NA,"2","A,C,E,2,3","RED","express",NA,-74.0076650006896,40.7125210012895,"e27807da50d9208baafbd4db9163f97f"
"3642",364,70,"Park Pl","Chambers St","Broadway","Park Pl / Chambers St (2,3) Manhattan","Park Pl / Chambers St (2,3)","Manhattan",NA,"3","A,C,E,2,3","RED","express",NA,-74.0076650006896,40.7125210012895,"bbecefd6313917eb6613c8f3dcab87a8"
"3651",365,373,"Prince St",NA,"Broadway","Prince St (N,R,W) Manhattan","Prince St (N,R,W)","Manhattan",NA,"N","N,R,W","YELLOW",NA,NA,-73.9977699052444,40.7242600527019,"fe8274c352198534a7b850f886cc075d"
"3652",365,373,"Prince St",NA,"Broadway","Prince St (N,R,W) Manhattan","Prince St (N,R,W)","Manhattan",NA,"R","N,R,W","YELLOW",NA,NA,-73.9977699052444,40.7242600527019,"7640fd6524b3d4968e394c37a5394663"
"3653",365,373,"Prince St",NA,"Broadway","Prince St (N,R,W) Manhattan","Prince St (N,R,W)","Manhattan",NA,"W","N,R,W","YELLOW",NA,NA,-73.9977699052444,40.7242600527019,"af9711ec84c198534303614fbf6372ef"
"3661",366,377,"Rector St",NA,"Trinity Pl","Rector St (R,W) Manhattan","Rector St (R,W)","Manhattan",NA,"R","R,W","YELLOW",NA,NA,-74.0129550011207,40.7077540011688,"da517ba966baa97ec2e4a5469d2f6da9"
"3662",366,377,"Rector St",NA,"Trinity Pl","Rector St (R,W) Manhattan","Rector St (R,W)","Manhattan",NA,"W","R,W","YELLOW",NA,NA,-74.0129550011207,40.7077540011688,"d5b5ce7f8cbf3c9273acf0cb5ba75fea"
"3681",368,180,"Spring St",NA,"6th Ave","Spring St (C,E) Manhattan","Spring St (C,E)","Manhattan",NA,"C","C,E","BLUE",NA,NA,-74.0040157510025,40.7255184926234,"107ae11d096d693b3f2632e4d12f855d"
"3682",368,180,"Spring St",NA,"6th Ave","Spring St (C,E) Manhattan","Spring St (C,E)","Manhattan",NA,"E","C,E","BLUE",NA,NA,-74.0040157510025,40.7255184926234,"89c0977dd1fb771e181cdaf1822fd8c0"
"3701",370,157,"Times Sq","42nd St","7th Ave/Broadway","Times Sq / 42nd St (N,Q,R,S,W,7) Manhattan","Times Sq / 42nd St (N,Q,R,S,W,7)","Manhattan",NA,"N","A,C,E,N,Q,R,S,W,1,2,3,7","GREY-PURPLE-YELLOW","express",NA,-73.9863672548726,40.7557930804806,"90a937aa2d06346daf900c1de9d79e8b"
"3702",370,157,"Times Sq","42nd St","7th Ave/Broadway","Times Sq / 42nd St (N,Q,R,S,W,7) Manhattan","Times Sq / 42nd St (N,Q,R,S,W,7)","Manhattan",NA,"Q","A,C,E,N,Q,R,S,W,1,2,3,7","GREY-PURPLE-YELLOW","express",NA,-73.9863672548726,40.7557930804806,"01d00339e1e23d4d3f434a80d0ea6568"
"3703",370,157,"Times Sq","42nd St","7th Ave/Broadway","Times Sq / 42nd St (N,Q,R,S,W,7) Manhattan","Times Sq / 42nd St (N,Q,R,S,W,7)","Manhattan",NA,"R","A,C,E,N,Q,R,S,W,1,2,3,7","GREY-PURPLE-YELLOW","express",NA,-73.9863672548726,40.7557930804806,"5952dab6b13db26beed0abd55c283127"
"3704",370,157,"Times Sq","42nd St","7th Ave/Broadway","Times Sq / 42nd St (N,Q,R,S,W,7) Manhattan","Times Sq / 42nd St (N,Q,R,S,W,7)","Manhattan",NA,"S","A,C,E,N,Q,R,S,W,1,2,3,7","GREY-PURPLE-YELLOW","express",NA,-73.9863672548726,40.7557930804806,"0533ce928d90429488eb409ea894ad96"
"3705",370,157,"Times Sq","42nd St","7th Ave/Broadway","Times Sq / 42nd St (N,Q,R,S,W,7) Manhattan","Times Sq / 42nd St (N,Q,R,S,W,7)","Manhattan",NA,"W","A,C,E,N,Q,R,S,W,1,2,3,7","GREY-PURPLE-YELLOW","express",NA,-73.9863672548726,40.7557930804806,"2b24bc3f71af788d3ea9cfea89ae0ab6"
"3706",370,157,"Times Sq","42nd St","7th Ave/Broadway","Times Sq / 42nd St (N,Q,R,S,W,7) Manhattan","Times Sq / 42nd St (N,Q,R,S,W,7)","Manhattan",NA,"7","A,C,E,N,Q,R,S,W,1,2,3,7","GREY-PURPLE-YELLOW","express",NA,-73.9863672548726,40.7557930804806,"2af67f39587dda6c1b0db0fa97646ec7"
"3711",371,371,"Union Sq","14th St","14 St","Union Sq / 14th St (L,N,Q,R,W) Manhattan","Union Sq / 14th St (L,N,Q,R,W)","Manhattan",NA,"L","L,N,Q,R,W,4,5,6","GREY-YELLOW","express",NA,-73.9907624164714,40.7348339897264,"a8ed13a924f5aa7bc43d49b00c327c04"
"3712",371,371,"Union Sq","14th St","14 St","Union Sq / 14th St (L,N,Q,R,W) Manhattan","Union Sq / 14th St (L,N,Q,R,W)","Manhattan",NA,"N","L,N,Q,R,W,4,5,6","GREY-YELLOW","express",NA,-73.9907624164714,40.7348339897264,"46dabda6ea4e511dad58fedbbcd87606"
"3713",371,371,"Union Sq","14th St","14 St","Union Sq / 14th St (L,N,Q,R,W) Manhattan","Union Sq / 14th St (L,N,Q,R,W)","Manhattan",NA,"Q","L,N,Q,R,W,4,5,6","GREY-YELLOW","express",NA,-73.9907624164714,40.7348339897264,"c6a1954a128935d1b29034e66ed76a92"
"3714",371,371,"Union Sq","14th St","14 St","Union Sq / 14th St (L,N,Q,R,W) Manhattan","Union Sq / 14th St (L,N,Q,R,W)","Manhattan",NA,"R","L,N,Q,R,W,4,5,6","GREY-YELLOW","express",NA,-73.9907624164714,40.7348339897264,"82e686bd7272149cd5bfcc51f0f4124f"
"3715",371,371,"Union Sq","14th St","14 St","Union Sq / 14th St (L,N,Q,R,W) Manhattan","Union Sq / 14th St (L,N,Q,R,W)","Manhattan",NA,"W","L,N,Q,R,W,4,5,6","GREY-YELLOW","express",NA,-73.9907624164714,40.7348339897264,"eb160f6d36f468ea7fea430b0302f75c"
"3721",372,293,"W 4th St",NA,"6th Ave","W 4th St (A,C,E) Manhattan","W 4th St (A,C,E)","Manhattan",NA,"A","A,B,C,D,E,F,V","BLUE","express",NA,-74.0010044213473,40.7317264017794,"49862af13d4cdf9758d2eaf2efcab310"
"3722",372,293,"W 4th St",NA,"6th Ave","W 4th St (A,C,E) Manhattan","W 4th St (A,C,E)","Manhattan",NA,"C","A,B,C,D,E,F,V","BLUE","express",NA,-74.0010044213473,40.7317264017794,"fc096ee88165a5a9b323292efb91742b"
"3723",372,293,"W 4th St",NA,"6th Ave","W 4th St (A,C,E) Manhattan","W 4th St (A,C,E)","Manhattan",NA,"E","A,B,C,D,E,F,V","BLUE","express",NA,-74.0010044213473,40.7317264017794,"712d70b9f19f1d3b3d921d1221044590"
"3731",373,103,"Wall St",NA,"Broadway","Wall St (4,5) Manhattan","Wall St (4,5)","Manhattan",NA,"4","4,5","GREEN","express",NA,-74.0116838634199,40.7077593523476,"da5030baf3ab29e9a31cd7ed4c3a9ce8"
"3732",373,103,"Wall St",NA,"Broadway","Wall St (4,5) Manhattan","Wall St (4,5)","Manhattan",NA,"5","4,5","GREEN","express",NA,-74.0116838634199,40.7077593523476,"f44403d04387de3515069caa8a701ad0"
"3741",374,72,"Wall St",NA,"William St","Wall St (2,3) Manhattan","Wall St (2,3)","Manhattan",NA,"2","2,3","RED","express",NA,-74.0094879994771,40.7063750001966,"4fea50966b9b34b84d665fe5a247ab86"
"3742",374,72,"Wall St",NA,"William St","Wall St (2,3) Manhattan","Wall St (2,3)","Manhattan",NA,"3","2,3","RED","express",NA,-74.0094879994771,40.7063750001966,"8e4fb2f8451e5b0a01d37edc64207756"
"3751",375,378,"Whitehall St","South Ferry","Water St","Whitehall St / South Ferry (R,W) Manhattan","Whitehall St / South Ferry (R,W)","Manhattan",NA,"R","R,W","YELLOW",NA,NA,-74.0128482396999,40.702537693623,"0ba828a1707b8488258471fd34333d65"
"3752",375,378,"Whitehall St","South Ferry","Water St","Whitehall St / South Ferry (R,W) Manhattan","Whitehall St / South Ferry (R,W)","Manhattan",NA,"W","R,W","YELLOW",NA,NA,-74.0128482396999,40.702537693623,"1512b298351985cb81e860f1315bc4ce"
"3781",378,329,"104th St",NA,"Jamaica Ave","104th St (J,Z) Queens","104th St (J,Z)","Queens",NA,"J","J,Z","BROWN",NA,NA,-73.8432129993352,40.6952010012252,"e67e31bf1b95c53b2445a8b9487a04d4"
"3782",378,329,"104th St",NA,"Jamaica Ave","104th St (J,Z) Queens","104th St (J,Z)","Queens",NA,"Z","J,Z","BROWN",NA,NA,-73.8432129993352,40.6952010012252,"3728f142eda053cb733068bb4e9bea31"
"3821",382,331,"121st St",NA,"Jamaica Ave","121st St (J,Z) Queens","121st St (J,Z)","Queens",NA,"J","J,Z","BROWN",NA,NA,-73.8289211254181,40.7003920539162,"c72495986e31c3f1fc298b27c275c2fc"
"3822",382,331,"121st St",NA,"Jamaica Ave","121st St (J,Z) Queens","121st St (J,Z)","Queens",NA,"Z","J,Z","BROWN",NA,NA,-73.8289211254181,40.7003920539162,"6a2c9f4255e238d168e0ff07782843f4"
"3881",388,258,"23rd St","Ely Ave","44th Dr","23rd St / Ely Ave (E,V) Queens","23rd St / Ely Ave (E,V)","Queens",NA,"E","E,G,V,7","BLUE-ORANGE","express",NA,-73.9450360016766,40.7476580010182,"bdc891b3da7dfc919fdc8a1fbffea80d"
"3882",388,258,"23rd St","Ely Ave","44th Dr","23rd St / Ely Ave (E,V) Queens","23rd St / Ely Ave (E,V)","Queens",NA,"V","E,G,V,7","BLUE-ORANGE","express",NA,-73.9450360016766,40.7476580010182,"4d234b9b0dce6924399ac2476e839cba"
"3891",389,360,"30th Ave",NA,"31st St","30th Ave (N,W) Queens","30th Ave (N,W)","Queens",NA,"N","N,W","YELLOW",NA,NA,-73.9213899369434,40.7668928230515,"4f2b9d42c013e7dbf22f153c707b5ba7"
"3892",389,360,"30th Ave",NA,"31st St","30th Ave (N,W) Queens","30th Ave (N,W)","Queens",NA,"W","N,W","YELLOW",NA,NA,-73.9213899369434,40.7668928230515,"d735144754f6fa46fd20013219c6f535"
"3911",391,358,"36th Ave",NA,"31st St","36th Ave (N,W) Queens","36th Ave (N,W)","Queens",NA,"N","N,W","YELLOW",NA,NA,-73.92974811133,40.7565843200805,"f15492e13a113a9df6ba9583fdc96cd7"
"3912",391,358,"36th Ave",NA,"31st St","36th Ave (N,W) Queens","36th Ave (N,W)","Queens",NA,"W","N,W","YELLOW",NA,NA,-73.92974811133,40.7565843200805,"bd419756c8e49fe0dfa166d676e79fd9"
"3921",392,260,"36th St",NA,"Northern Blvd","36th St (G,R,V) Queens","36th St (G,R,V)","Queens",NA,"G","G,R,V","MULTI",NA,NA,-73.9278859783254,40.752072867807,"f8623a1988bf169906491e87eeae88ff"
"3922",392,260,"36th St",NA,"Northern Blvd","36th St (G,R,V) Queens","36th St (G,R,V)","Queens",NA,"R","G,R,V","MULTI",NA,NA,-73.9278859783254,40.752072867807,"6a9f03cfbc1541777ab2a694c8181721"
"3923",392,260,"36th St",NA,"Northern Blvd","36th St (G,R,V) Queens","36th St (G,R,V)","Queens",NA,"V","G,R,V","MULTI",NA,NA,-73.9278859783254,40.752072867807,"3046a90ff521e6c97e8a3dec2eb4c3b9"
"3931",393,357,"39th Ave",NA,"31st St","39th Ave (N,W) Queens","39th Ave (N,W)","Queens",NA,"N","N,W","YELLOW",NA,NA,-73.9329080006734,40.7527070014466,"6d15c6145b5111ecc2c80bf5f05912f2"
"3932",393,357,"39th Ave",NA,"31st St","39th Ave (N,W) Queens","39th Ave (N,W)","Queens",NA,"W","N,W","YELLOW",NA,NA,-73.9329080006734,40.7527070014466,"9449508f648127b40642a83e16f618b3"
"3961",396,262,"46th St",NA,"Broadway","46th St (G,R,V) Queens","46th St (G,R,V)","Queens",NA,"G","G,R,V","MULTI",NA,NA,-73.9142107082265,40.7567282312644,"bccac0fac45d0b50d05cff255fef9cb2"
"3962",396,262,"46th St",NA,"Broadway","46th St (G,R,V) Queens","46th St (G,R,V)","Queens",NA,"R","G,R,V","MULTI",NA,NA,-73.9142107082265,40.7567282312644,"f45dfe017237bb56f30ef82d7e8e0487"
"3963",396,262,"46th St",NA,"Broadway","46th St (G,R,V) Queens","46th St (G,R,V)","Queens",NA,"V","G,R,V","MULTI",NA,NA,-73.9142107082265,40.7567282312644,"8d8b7c722c96a5cfdaa589412a50c531"
"4001",400,269,"63rd Dr","Rego Park","Queens Blvd","63rd Dr / Rego Park (G,R,V) Queens","63rd Dr / Rego Park (G,R,V)","Queens",NA,"G","G,R,V","MULTI",NA,NA,-73.8623230381202,40.7301223015867,"cdab21751550ab64fd36a9ca05cfaae0"
"4002",400,269,"63rd Dr","Rego Park","Queens Blvd","63rd Dr / Rego Park (G,R,V) Queens","63rd Dr / Rego Park (G,R,V)","Queens",NA,"R","G,R,V","MULTI",NA,NA,-73.8623230381202,40.7301223015867,"fd52dde7573f2a4be3ad7da797d7a818"
"4003",400,269,"63rd Dr","Rego Park","Queens Blvd","63rd Dr / Rego Park (G,R,V) Queens","63rd Dr / Rego Park (G,R,V)","Queens",NA,"V","G,R,V","MULTI",NA,NA,-73.8623230381202,40.7301223015867,"7948aeaf8d70c2880bc40fa2c8b26e58"
"4011",401,264,"65th St",NA,"Broadway","65th St (G,R,V) Queens","65th St (G,R,V)","Queens",NA,"G","G,R,V","MULTI",NA,NA,-73.8975598659516,40.7493418755105,"8b6e56d702b2f1540e583939c6de72a7"
"4012",401,264,"65th St",NA,"Broadway","65th St (G,R,V) Queens","65th St (G,R,V)","Queens",NA,"R","G,R,V","MULTI",NA,NA,-73.8975598659516,40.7493418755105,"461e43275ff303e1dd22f5c9ee5adc93"
"4013",401,264,"65th St",NA,"Broadway","65th St (G,R,V) Queens","65th St (G,R,V)","Queens",NA,"V","G,R,V","MULTI",NA,NA,-73.8975598659516,40.7493418755105,"f4d3b1303e498e4bb2523af83f827c80"
"4021",402,270,"67th Ave",NA,"Queens Blvd","67th Ave (G,R,V) Queens","67th Ave (G,R,V)","Queens",NA,"G","G,R,V","MULTI",NA,NA,-73.8537040006555,40.7269620014444,"a5b263922021385d51d5a360d4e9e579"
"4022",402,270,"67th Ave",NA,"Queens Blvd","67th Ave (G,R,V) Queens","67th Ave (G,R,V)","Queens",NA,"R","G,R,V","MULTI",NA,NA,-73.8537040006555,40.7269620014444,"c9a486b44ed9c58946fed31a3b8291f1"
"4023",402,270,"67th Ave",NA,"Queens Blvd","67th Ave (G,R,V) Queens","67th Ave (G,R,V)","Queens",NA,"V","G,R,V","MULTI",NA,NA,-73.8537040006555,40.7269620014444,"37c2e2db0302b2cdd509f932c0942221"
"4041",404,271,"71st Ave","Forest Hills","Queens Blvd","71st Ave / Forest Hills (E,F,G,R,V) Queens","71st Ave / Forest Hills (E,F,G,R,V)","Queens",NA,"E","E,F,G,R,V","MULTI","express",NA,-73.8439753572198,40.721453320865,"e57b3cdacddba3d9c92cb1fd391d4123"
"4042",404,271,"71st Ave","Forest Hills","Queens Blvd","71st Ave / Forest Hills (E,F,G,R,V) Queens","71st Ave / Forest Hills (E,F,G,R,V)","Queens",NA,"F","E,F,G,R,V","MULTI","express",NA,-73.8439753572198,40.721453320865,"146d9b2f6d6599abd914702d4894e519"
"4043",404,271,"71st Ave","Forest Hills","Queens Blvd","71st Ave / Forest Hills (E,F,G,R,V) Queens","71st Ave / Forest Hills (E,F,G,R,V)","Queens",NA,"G","E,F,G,R,V","MULTI","express",NA,-73.8439753572198,40.721453320865,"98684cd5f363d9321240a3a82355d639"
"4044",404,271,"71st Ave","Forest Hills","Queens Blvd","71st Ave / Forest Hills (E,F,G,R,V) Queens","71st Ave / Forest Hills (E,F,G,R,V)","Queens",NA,"R","E,F,G,R,V","MULTI","express",NA,-73.8439753572198,40.721453320865,"5b97f61e984bcdd64d27ea033bb1e2d7"
"4045",404,271,"71st Ave","Forest Hills","Queens Blvd","71st Ave / Forest Hills (E,F,G,R,V) Queens","71st Ave / Forest Hills (E,F,G,R,V)","Queens",NA,"V","E,F,G,R,V","MULTI","express",NA,-73.8439753572198,40.721453320865,"0604c6f9e6b454097bfeeb0fda986a6b"
"4061",406,272,"75th Ave",NA,"Queens Blvd","75th Ave (E,F) Queens","75th Ave (E,F)","Queens",NA,"E","E,F","BLUE-ORANGE",NA,NA,-73.8377130162358,40.7186434514707,"ac1639fc4a318f7e29699e528dbbeb4c"
"4062",406,272,"75th Ave",NA,"Queens Blvd","75th Ave (E,F) Queens","75th Ave (E,F)","Queens",NA,"F","E,F","BLUE-ORANGE",NA,NA,-73.8377130162358,40.7186434514707,"2491fc034f2859a943d66b678c55bd64"
"4071",407,326,"75th St","Eldert Ln","Jamaica Ave","75th St / Eldert Ln (J,Z) Queens","75th St / Eldert Ln (J,Z)","Queens",NA,"J","J,Z","BROWN",NA,NA,-73.8665017509182,40.6914187063848,"e1f37d1cfe24617f66f277caeb57a5e2"
"4072",407,326,"75th St","Eldert Ln","Jamaica Ave","75th St / Eldert Ln (J,Z) Queens","75th St / Eldert Ln (J,Z)","Queens",NA,"Z","J,Z","BROWN",NA,NA,-73.8665017509182,40.6914187063848,"51a734b62372ae83d5fd3d94d7ba577a"
"4141",414,361,"Astoria Blvd",NA,"31st St","Astoria Blvd (N,W) Queens","Astoria Blvd (N,W)","Queens",NA,"N","N,W","YELLOW",NA,NA,-73.9181156329289,40.770022164436,"b298890bc031529056c01d9ae775ade2"
"4142",414,361,"Astoria Blvd",NA,"31st St","Astoria Blvd (N,W) Queens","Astoria Blvd (N,W)","Queens",NA,"W","N,W","YELLOW",NA,NA,-73.9181156329289,40.770022164436,"f6466107aa648ca02e435684b346620a"
"4151",415,253,"Beach 105th St",NA,"Rockaway Freeway","Beach 105th St (A,S) Queens","Beach 105th St (A,S)","Queens",NA,"A","A,S","BLUE",NA,NA,-73.826345812777,40.5835451355988,"11bb9921b233f7c639246c5737a8c6b1"
"4152",415,253,"Beach 105th St",NA,"Rockaway Freeway","Beach 105th St (A,S) Queens","Beach 105th St (A,S)","Queens",NA,"S","A,S","BLUE",NA,NA,-73.826345812777,40.5835451355988,"92a7bb69717783a3a92d74f9ce517520"
"4211",421,251,"Beach 90th St",NA,"Rockaway Freeway","Beach 90th St (A,S) Queens","Beach 90th St (A,S)","Queens",NA,"A","A,S","BLUE",NA,NA,-73.8143698657443,40.5877560455626,"271f2f1b88631f7d0f30bea4855741c6"
"4212",421,251,"Beach 90th St",NA,"Rockaway Freeway","Beach 90th St (A,S) Queens","Beach 90th St (A,S)","Queens",NA,"S","A,S","BLUE",NA,NA,-73.8143698657443,40.5877560455626,"ba1c2daec9520859fbf8afc4c1e65e76"
"4221",422,252,"Beach 98th St",NA,"Rockaway Freeway","Beach 98th St (A,S) Queens","Beach 98th St (A,S)","Queens",NA,"A","A,S","BLUE",NA,NA,-73.820146206834,40.5854743479815,"5c2faf800514c3002dac58b1b3a8cdfa"
"4222",422,252,"Beach 98th St",NA,"Rockaway Freeway","Beach 98th St (A,S) Queens","Beach 98th St (A,S)","Queens",NA,"S","A,S","BLUE",NA,NA,-73.820146206834,40.5854743479815,"e32a368067bdd206844998f3775fb73b"
"4231",423,244,"Broad Channel",NA,NA,"Broad Channel (A,S) Queens","Broad Channel (A,S)","Queens",NA,"A","A,S","BLUE",NA,NA,-73.8157690016698,40.6079880007588,"710c51cc5a5c1122e2e1c3ceca7780e9"
"4232",423,244,"Broad Channel",NA,NA,"Broad Channel (A,S) Queens","Broad Channel (A,S)","Queens",NA,"S","A,S","BLUE",NA,NA,-73.8157690016698,40.6079880007588,"c9d22063304d778db4f77aa3da6f607e"
"4241",424,359,"Broadway",NA,"31st St","Broadway (N,W) Queens","Broadway (N,W)","Queens",NA,"N","N,W","YELLOW",NA,NA,-73.9253834627502,40.7619717088172,"b577ffd9bc7fa98499b42e11c6225c32"
"4242",424,359,"Broadway",NA,"31st St","Broadway (N,W) Queens","Broadway (N,W)","Queens",NA,"W","N,W","YELLOW",NA,NA,-73.9253834627502,40.7619717088172,"013b1ff07503d0a29847d200127417a4"
"4261",426,362,"Astoria-Ditmars Blvd",NA,"31st St","Astoria-Ditmars Blvd (N,W) Queens","Astoria-Ditmars Blvd (N,W)","Queens",NA,"N","N,W","YELLOW",NA,NA,-73.9107065460878,40.7761269935985,"cbd3f4604202ad61f68229a14628dfcd"
"4262",426,362,"Astoria-Ditmars Blvd",NA,"31st St","Astoria-Ditmars Blvd (N,W) Queens","Astoria-Ditmars Blvd (N,W)","Queens",NA,"W","N,W","YELLOW",NA,NA,-73.9107065460878,40.7761269935985,"0d9131f1d28d60ff96a2bd9fe324deea"
"4271",427,266,"Elmhurst Ave",NA,"Broadway","Elmhurst Ave (G,R,V) Queens","Elmhurst Ave (G,R,V)","Queens",NA,"G","G,R,V","MULTI",NA,NA,-73.8810180005206,40.7418530013284,"0b79f808f2bb5d5eaeae21aa873e664a"
"4272",427,266,"Elmhurst Ave",NA,"Broadway","Elmhurst Ave (G,R,V) Queens","Elmhurst Ave (G,R,V)","Queens",NA,"R","G,R,V","MULTI",NA,NA,-73.8810180005206,40.7418530013284,"4b4b29947ee094df30e654c2e674d253"
"4273",427,266,"Elmhurst Ave",NA,"Broadway","Elmhurst Ave (G,R,V) Queens","Elmhurst Ave (G,R,V)","Queens",NA,"V","G,R,V","MULTI",NA,NA,-73.8810180005206,40.7418530013284,"8149d6863ca3c092532bf934c569aa43"
"4312",431,267,"Grand Ave","Newtown","Queens Blvd","Grand Ave / Newtown (G,R,V) Queens","Grand Ave / Newtown (G,R,V)","Queens",NA,"G","G,R,V","MULTI",NA,NA,-73.8774844665807,40.7370144814485,"bb0648f3d4e116940713fa219574c236"
"4313",431,267,"Grand Ave","Newtown","Queens Blvd","Grand Ave / Newtown (G,R,V) Queens","Grand Ave / Newtown (G,R,V)","Queens",NA,"R","G,R,V","MULTI",NA,NA,-73.8774844665807,40.7370144814485,"9b0999b1be9819663728fe5f5cdd8b93"
"4314",431,267,"Grand Ave","Newtown","Queens Blvd","Grand Ave / Newtown (G,R,V) Queens","Grand Ave / Newtown (G,R,V)","Queens",NA,"V","G,R,V","MULTI",NA,NA,-73.8774844665807,40.7370144814485,"fbec425c4ae5380489aca51c2a963d34"
"4341",434,465,"Jamaica Center","Parsons/Archer","Archer Ave","Jamaica Center / Parsons/Archer (E,J,Z) Queens","Jamaica Center / Parsons/Archer (E,J,Z)","Queens",NA,"E","E,J,Z","BLUE-BROWN","express",NA,-73.7999281760241,40.7024704299514,"d7b216f6fccf5ada83377c6da6ebb97d"
"4342",434,465,"Jamaica Center","Parsons/Archer","Archer Ave","Jamaica Center / Parsons/Archer (E,J,Z) Queens","Jamaica Center / Parsons/Archer (E,J,Z)","Queens",NA,"J","E,J,Z","BLUE-BROWN","express",NA,-73.7999281760241,40.7024704299514,"bce063637f71f5c18173143eccdd9103"
"4343",434,465,"Jamaica Center","Parsons/Archer","Archer Ave","Jamaica Center / Parsons/Archer (E,J,Z) Queens","Jamaica Center / Parsons/Archer (E,J,Z)","Queens",NA,"Z","E,J,Z","BLUE-BROWN","express",NA,-73.7999281760241,40.7024704299514,"2429b04f76e8e0d3444a9c8b70f94d63"
"4401",440,263,"Northern Blvd",NA,"Broadway","Northern Blvd (G,R,V) Queens","Northern Blvd (G,R,V)","Queens",NA,"G","G,R,V","MULTI",NA,NA,-73.9068920187443,40.7532806448116,"5df1c874dbcb15471af634eee66e5f9f"
"4402",440,263,"Northern Blvd",NA,"Broadway","Northern Blvd (G,R,V) Queens","Northern Blvd (G,R,V)","Queens",NA,"R","G,R,V","MULTI",NA,NA,-73.9068920187443,40.7532806448116,"fe56ba0bda354323236fd3e57ad61020"
"4403",440,263,"Northern Blvd",NA,"Broadway","Northern Blvd (G,R,V) Queens","Northern Blvd (G,R,V)","Queens",NA,"V","G,R,V","MULTI",NA,NA,-73.9068920187443,40.7532806448116,"c692d0a21fbb604fe4e169691bedf8ac"
"4421",442,259,"Queens Plz",NA,"Queens Blvd","Queens Plz (E,G,R,V) Queens","Queens Plz (E,G,R,V)","Queens",NA,"E","E,G,R,V","MULTI","express",NA,-73.9373584094432,40.7489367176443,"78e8acb07a7e24d78248d1cbc0e10e5e"
"4422",442,259,"Queens Plz",NA,"Queens Blvd","Queens Plz (E,G,R,V) Queens","Queens Plz (E,G,R,V)","Queens",NA,"G","E,G,R,V","MULTI","express",NA,-73.9373584094432,40.7489367176443,"55fc45b0de90c073a4ad98a581b47376"
"4423",442,259,"Queens Plz",NA,"Queens Blvd","Queens Plz (E,G,R,V) Queens","Queens Plz (E,G,R,V)","Queens",NA,"R","E,G,R,V","MULTI","express",NA,-73.9373584094432,40.7489367176443,"694203f0b02efb3a026875de5171c10f"
"4424",442,259,"Queens Plz",NA,"Queens Blvd","Queens Plz (E,G,R,V) Queens","Queens Plz (E,G,R,V)","Queens",NA,"V","E,G,R,V","MULTI","express",NA,-73.9373584094432,40.7489367176443,"93acaf1e87e57de9fbbfda2b065fb586"
"4431",443,163,"Queensboro Plz",NA,"Queensboro Bridge","Queensboro Plz (N,W,7) Queens","Queensboro Plz (N,W,7)","Queens",NA,"N","N,W,7","PURPLE-YELLOW","express",NA,-73.9401630002925,40.7505620008759,"183e12acd73473118fc9c083c0a0fad6"
"4432",443,163,"Queensboro Plz",NA,"Queensboro Bridge","Queensboro Plz (N,W,7) Queens","Queensboro Plz (N,W,7)","Queens",NA,"W","N,W,7","PURPLE-YELLOW","express",NA,-73.9401630002925,40.7505620008759,"19028cd2ffcd3042e7c50a8aab2c0bb9"
"4433",443,163,"Queensboro Plz",NA,"Queensboro Bridge","Queensboro Plz (N,W,7) Queens","Queensboro Plz (N,W,7)","Queens",NA,"7","N,W,7","PURPLE-YELLOW","express",NA,-73.9401630002925,40.7505620008759,"239a2d59cefb08f66d89c7e063af9c68"
"4451",445,254,"Rockaway Park","Beach 116 St","Beach 116 St","Rockaway Park / Beach 116 St (A,S) Queens","Rockaway Park / Beach 116 St (A,S)","Queens",NA,"A","A,S","BLUE",NA,NA,-73.8374759221689,40.5802897909886,"afe5e7995d103715c5b86dca5b8a4799"
"4452",445,254,"Rockaway Park","Beach 116 St","Beach 116 St","Rockaway Park / Beach 116 St (A,S) Queens","Rockaway Park / Beach 116 St (A,S)","Queens",NA,"S","A,S","BLUE",NA,NA,-73.8374759221689,40.5802897909886,"3b2bb50f853ed6d79f47a800fa1cb78c"
"4461",446,265,"Jackson Hts-Roosevelt Ave","74th St-Broadway","Broadway","Jackson Hts-Roosevelt Ave (E,F,G,R,V) Queens","Jackson Hts-Roosevelt Ave (E,F,G,R,V)","Queens",NA,"E","E,F,G,R,V,7","MULTI","express",NA,-73.8917931827223,40.7468260085757,"b38ed609987dc075333786265fc09297"
"4462",446,265,"Jackson Hts-Roosevelt Ave","74th St-Broadway","Broadway","Jackson Hts-Roosevelt Ave (E,F,G,R,V) Queens","Jackson Hts-Roosevelt Ave (E,F,G,R,V)","Queens",NA,"F","E,F,G,R,V,7","MULTI","express",NA,-73.8917931827223,40.7468260085757,"e8ed7b174c4c48674fad1fa01efe2056"
